PHI,Points_0,Points_1,Points_2,Points_Magnitude,arc_length,Point ID,vtkValidPointMask
1.13791,2.475,0.232331,0,2.48588,0.211501,216,1
1.13992,2.475,0.23331,0,2.48597,0.21248,217,1
1.14193,2.475,0.234289,0,2.48606,0.213459,218,1
1.14394,2.475,0.235268,0,2.48616,0.214438,219,1
1.14596,2.475,0.236247,0,2.48625,0.215417,220,1
1.14797,2.475,0.237227,0,2.48634,0.216397,221,1
1.14998,2.475,0.238206,0,2.48644,0.217376,222,1
1.15199,2.475,0.239185,0,2.48653,0.218355,223,1
1.154,2.475,0.240164,0,2.48662,0.219334,224,1
1.15601,2.475,0.241143,0,2.48672,0.220313,225,1
1.15802,2.475,0.242122,0,2.48681,0.221292,226,1
1.16003,2.475,0.243102,0,2.48691,0.222272,227,1
1.16204,2.475,0.244081,0,2.48701,0.223251,228,1
1.16405,2.475,0.24506,0,2.4871,0.22423,229,1
1.16606,2.475,0.246039,0,2.4872,0.225209,230,1
1.16807,2.475,0.247018,0,2.4873,0.226188,231,1
1.17008,2.475,0.247997,0,2.48739,0.227167,232,1
1.17209,2.475,0.248977,0,2.48749,0.228147,233,1
1.1741,2.475,0.249956,0,2.48759,0.229126,234,1
1.1757,2.475,0.250935,0,2.48769,0.230105,235,1
1.17727,2.475,0.251914,0,2.48779,0.231084,236,1
1.17885,2.475,0.252893,0,2.48789,0.232063,237,1
1.18042,2.475,0.253872,0,2.48799,0.233042,238,1
1.182,2.475,0.254852,0,2.48809,0.234022,239,1
1.18357,2.475,0.255831,0,2.48819,0.235001,240,1
1.18515,2.475,0.25681,0,2.48829,0.23598,241,1
1.18672,2.475,0.257789,0,2.48839,0.236959,242,1
1.1883,2.475,0.258768,0,2.48849,0.237938,243,1
1.18988,2.475,0.259747,0,2.48859,0.238917,244,1
1.19145,2.475,0.260727,0,2.4887,0.239897,245,1
1.19303,2.475,0.261706,0,2.4888,0.240876,246,1
1.1946,2.475,0.262685,0,2.4889,0.241855,247,1
1.19618,2.475,0.263664,0,2.489,0.242834,248,1
1.19775,2.475,0.264643,0,2.48911,0.243813,249,1
1.19933,2.475,0.265622,0,2.48921,0.244792,250,1
1.2009,2.475,0.266602,0,2.48932,0.245772,251,1
1.20248,2.475,0.267581,0,2.48942,0.246751,252,1
1.20406,2.475,0.26856,0,2.48953,0.24773,253,1
1.20563,2.475,0.269539,0,2.48963,0.248709,254,1
1.20721,2.475,0.270518,0,2.48974,0.249688,255,1
1.20853,2.475,0.271498,0,2.48985,0.250668,256,1
1.20973,2.475,0.272477,0,2.48995,0.251647,257,1
1.21093,2.475,0.273456,0,2.49006,0.252626,258,1
1.21212,2.475,0.274435,0,2.49017,0.253605,259,1
1.21332,2.475,0.275414,0,2.49028,0.254584,260,1
1.21452,2.475,0.276393,0,2.49039,0.255563,261,1
1.21572,2.475,0.277373,0,2.49049,0.256543,262,1
1.21692,2.475,0.278352,0,2.4906,0.257522,263,1
1.21812,2.475,0.279331,0,2.49071,0.258501,264,1
1.21932,2.475,0.28031,0,2.49082,0.25948,265,1
1.22052,2.475,0.281289,0,2.49093,0.260459,266,1
1.22172,2.475,0.282268,0,2.49104,0.261438,267,1
1.22292,2.475,0.283248,0,2.49116,0.262418,268,1
1.22412,2.475,0.284227,0,2.49127,0.263397,269,1
1.22532,2.475,0.285206,0,2.49138,0.264376,270,1
1.22652,2.475,0.286185,0,2.49149,0.265355,271,1
1.22772,2.475,0.287164,0,2.4916,0.266334,272,1
1.22892,2.475,0.288143,0,2.49172,0.267313,273,1
1.23011,2.475,0.289123,0,2.49183,0.268293,274,1
1.23131,2.475,0.290102,0,2.49194,0.269272,275,1
1.23251,2.475,0.291081,0,2.49206,0.270251,276,1
1.23359,2.475,0.29206,0,2.49217,0.27123,277,1
1.23447,2.475,0.293039,0,2.49229,0.272209,278,1
1.23535,2.475,0.294018,0,2.4924,0.273188,279,1
1.23624,2.475,0.294998,0,2.49252,0.274168,280,1
1.23712,2.475,0.295977,0,2.49263,0.275147,281,1
1.23801,2.475,0.296956,0,2.49275,0.276126,282,1
1.23889,2.475,0.297935,0,2.49287,0.277105,283,1
1.23977,2.475,0.298914,0,2.49299,0.278084,284,1
1.24066,2.475,0.299893,0,2.4931,0.279063,285,1
1.24154,2.475,0.300873,0,2.49322,0.280043,286,1
1.24243,2.475,0.301852,0,2.49334,0.281022,287,1
1.24331,2.475,0.302831,0,2.49346,0.282001,288,1
1.24419,2.475,0.30381,0,2.49358,0.28298,289,1
1.24508,2.475,0.304789,0,2.4937,0.283959,290,1
1.24596,2.475,0.305768,0,2.49382,0.284938,291,1
1.24685,2.475,0.306748,0,2.49394,0.285918,292,1
1.24773,2.475,0.307727,0,2.49406,0.286897,293,1
1.24861,2.475,0.308706,0,2.49418,0.287876,294,1
1.2495,2.475,0.309685,0,2.4943,0.288855,295,1
1.25038,2.475,0.310664,0,2.49442,0.289834,296,1
1.25127,2.475,0.311643,0,2.49454,0.290813,297,1
1.25212,2.475,0.312623,0,2.49467,0.291793,298,1
1.25275,2.475,0.313602,0,2.49479,0.292772,299,1
1.25337,2.475,0.314581,0,2.49491,0.293751,300,1
1.254,2.475,0.31556,0,2.49504,0.29473,301,1
1.25463,2.475,0.316539,0,2.49516,0.295709,302,1
1.25526,2.475,0.317519,0,2.49528,0.296688,303,1
1.25589,2.475,0.318498,0,2.49541,0.297668,304,1
1.25651,2.475,0.319477,0,2.49553,0.298647,305,1
1.25714,2.475,0.320456,0,2.49566,0.299626,306,1
1.25777,2.475,0.321435,0,2.49579,0.300605,307,1
